challenge_title,challenge_id,deck_id,item_id,position,front,back,example,media_url,options_json,created_at_utc
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9ee2d046e545455686c2fa7a490a5e1a,2bca1dcd759e4894b0e99549edbadedf,2,Faire une maison (خانه ساختن),Construire une maison,Ils construisent une maison à la campagne.,,"""[\""Préparer une maison\"", \""Tourner une maison\"", \""Construire une maison\"", \""Écrire une maison\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9ee2d046e545455686c2fa7a490a5e1a,8b4c6a63e45b4b12a2d015fb18c82249,3,Faire un film (فیلم ساختن),Tourner un film,Le réalisateur tourne un film à Paris.,,"""[\""Construire un film\"", \""Tourner un film\"", \""Prendre un film\"", \""Donner un film\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9ee2d046e545455686c2fa7a490a5e1a,ae78a8f15ea54ed5b1b9021300acbc74,4,Faire des photos (عکس گرفتن),Prendre des photos,On a pris des photos pendant le voyage.,,"""[\""Prendre des photos\"", \""Tourner des photos\"", \""Commettre des photos\"", \""Dresser des photos\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9ee2d046e545455686c2fa7a490a5e1a,59057a6da1a049c7a5bddd32f7d4ec6b,5,Faire 65 kilos (۶۵ کیلو بودن),Peser 65 kilos,Je pèse 65 kilos.,,"""[\""Coûter 65 kilos\"", \""Peser 65 kilos\"", \""Mesurer 65 kilos\"", \""Construire 65 kilos\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9ee2d046e545455686c2fa7a490a5e1a,47de0c083d1b4ae3a2a478626585e974,6,"Faire 1,75 m (قد داشتن)","Mesurer 1,75 m","Il mesure 1,75 m.",,"""[\""Peser 1,75 m\"", \""Mesurer 1,75 m\"", \""Coûter 1,75 m\"", \""Prendre 1,75 m\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9ee2d046e545455686c2fa7a490a5e1a,5f77c2e65dc84848aafaf45cffa90fbf,7,Faire 10 euros (۱۰ یورو قیمت داشتن),Coûter 10 euros,Ce livre coûte 10 euros.,,"""[\""Mesurer 10 euros\"", \""Donner 10 euros\"", \""Peser 10 euros\"", \""Coûter 10 euros\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9ee2d046e545455686c2fa7a490a5e1a,04adb5b2acdb4901a01a4f8d1c4493b4,8,Faire une fête (مهمانی گرفتن),Donner une fête,Ils donnent une fête pour son anniversaire.,,"""[\""Donner une fête\"", \""Construire une fête\"", \""Dresser une fête\"", \""Préparer une fête\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9ee2d046e545455686c2fa7a490a5e1a,72b50e15f2344209a173e0829835ca9b,9,Faire un repas (غذا درست کردن),Préparer un repas,Je prépare un repas rapide ce soir.,,"""[\""Donner un repas\"", \""Préparer un repas\"", \""Commettre un repas\"", \""Dresser un repas\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,8234e9e751634a6a864d0b74bbb17541,c0b920cfd7d549aa9ea3ec153af8eb41,0,Aider à,کمک کردن به انجام کاری,Elle m'aide à préparer le dîner.,,"""[\""یاد گرفتن انجام کاری\"", \""تردید داشتن در\"", \""تشویق کردن به\"", \""کمک کردن به انجام کاری\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,8234e9e751634a6a864d0b74bbb17541,fe28847f42f145d08415bcf16ef1a1db,1,Apprendre à,یاد گرفتن انجام کاری,J'apprends à conduire.,,"""[\""دیر کردن در\"", \""یاد گرفتن انجام کاری\"", \""اجازه دادن به\"", \""کمک کردن به\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,8234e9e751634a6a864d0b74bbb17541,64c33782f4ad4c29936b45cbc5f53481,2,Chercher à,سعی کردن در انجام کاری,Il cherche à comprendre le problème.,,"""[\""دعوت کردن به\"", \""پیدا کردن چیزی\"", \""سعی کردن در انجام کاری\"", \""عادت کردن به\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,8234e9e751634a6a864d0b74bbb17541,244e38edc3f04904b51072ba0069cebd,3,Réussir à,موفق شدن در انجام کاری,Nous avons réussi à finir le projet.,,"""[\""شروع کردن به\"", \""موفق شدن در انجام کاری\"", \""اصرار داشتن به\"", \""شکست خوردن در\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,8234e9e751634a6a864d0b74bbb17541,bdc3a3929ea343be8e63f9397c019d19,4,Encourager à,تشویق کردن به,Le prof m'encourage à lire plus.,,"""[\""اجازه دادن به\"", \""مجبور کردن به\"", \""تردید داشتن در\"", \""تشویق کردن به\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,8234e9e751634a6a864d0b74bbb17541,f55834ed14504d5fa802a441cc1c9de2,5,Inviter à,دعوت کردن به,Je vous invite à entrer.,,"""[\""ترغیب کردن به\"", \""کمک کردن به\"", \""عادت کردن به\"", \""دعوت کردن به\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,8234e9e751634a6a864d0b74bbb17541,7b808cf211da4c8cae6435575427c325,6,Inciter à,ترغیب کردن به,Cela l'incite à travailler plus dur.,,"""[\""کمک کردن به\"", \""ترغیب کردن به\"", \""دیر کردن در\"", \""تردید داشتن در\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,8234e9e751634a6a864d0b74bbb17541,de96812dafaf4397a74d491447c01a26,7,Forcer à,مجبور کردن به,On ne peut pas le forcer à partir.,,"""[\""مجبور کردن به\"", \""اجازه دادن به\"", \""تشویق کردن به\"", \""دعوت کردن به\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,8234e9e751634a6a864d0b74bbb17541,4af7b1719dbd4418af559863b82a29ef,8,Hésiter à,تردید داشتن در انجام کاری,N'hésitez pas à poser des questions.,,"""[\""موفق شدن در\"", \""اصرار داشتن به\"", \""عادت کردن به\"", \""تردید داشتن در انجام کاری\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,8234e9e751634a6a864d0b74bbb17541,c429b103d3e04ceba2ec93543deda085,9,Autoriser à,اجازه دادن به,Le médecin m'autorise à sortir.,,"""[\""مجبور کردن به\"", \""اجازه دادن به\"", \""منع کردن از\"", \""ترغیب کردن به\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,f8a3e8ff8fae4318922d4bd6e37f43ef,0366b809d8fd4752b3bc9782babf20c9,0,S'habituer à,عادت کردن به,Je m'habitue à me lever tôt.,,"""[\""عادت کردن به\"", \""متعهد شدن به\"", \""شروع کردن به\"", \""سرگرم شدن به\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,f8a3e8ff8fae4318922d4bd6e37f43ef,7967bdd467834561ba0982059db1d9d4,1,Se mettre à,شروع کردن به,Il se met à pleuvoir.,,"""[\""عادت کردن به\"", \""شروع کردن به\"", \""اصرار داشتن به\"", \""تردید داشتن در\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,f8a3e8ff8fae4318922d4bd6e37f43ef,1d4120647d5744a29eb5344cd4a88fdf,2,S'amuser à,خود را سرگرم کاری کردن,Les enfants s'amusent à dessiner.,,"""[\""متعهد شدن به\"", \""انتظار داشتن\"", \""خود را سرگرم کاری کردن\"", \""عادت کردن به\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,f8a3e8ff8fae4318922d4bd6e37f43ef,bb12da21bdba429ebb6951c0151fa6db,3,S'attendre à,انتظارِ چیزی را داشتن,Je m'attendais à te voir.,,"""[\""شروع کردن به\"", \""انتظارِ چیزی را داشتن\"", \""اصرار داشتن به\"", \""تردید داشتن در\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,f8a3e8ff8fae4318922d4bd6e37f43ef,28a3f1ea8e234c2ab19155f39e19bc8c,4,S'engager à,متعهد شدن به,Il s'engage à respecter les règles.,,"""[\""عادت کردن به\"", \""متعهد شدن به\"", \""سرگرم شدن به\"", \""دیر کردن در\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,f8a3e8ff8fae4318922d4bd6e37f43ef,35ecf16603cd47bbbe7d40447b51f8a3,5,Arriver à,توانستن / موفق شدن در,Je n'arrive pas à dormir.,,"""[\""رسیدن به مقصد\"", \""شروع کردن به\"", \""توانستن / موفق شدن در\"", \""تردید داشتن در\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,f8a3e8ff8fae4318922d4bd6e37f43ef,7f8adab1af86445fb731d6b65607ab11,6,Tarder à,دیر کردن در انجام کاری,Le bus tarde à arriver.,,"""[\""زود انجام دادن\"", \""دیر کردن در انجام کاری\"", \""اصرار داشتن به\"", \""موفق شدن در\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,f8a3e8ff8fae4318922d4bd6e37f43ef,20f449187fc54bcf84142284ded9cd0a,7,Tenir à,اصرار داشتن / تمایل زیاد داشتن به,Je tiens à vous remercier.,,"""[\""نگه داشتن چیزی\"", \""تردید داشتن در\"", \""اصرار داشتن / تمایل زیاد داشتن به\"", \""عادت کردن به\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,f8a3e8ff8fae4318922d4bd6e37f43ef,104c9c75cd3e4e54a16d3a8886b7ae43,8,Faire attention à,دقت کردن به,Fais attention à ne pas tomber.,,"""[\""بی‌توجهی کردن به\"", \""شروع کردن به\"", \""دقت کردن به\"", \""کمک کردن به\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,f8a3e8ff8fae4318922d4bd6e37f43ef,9d235af2b0e347058ec9bfae5e504375,9,Consister à,عبارت بودن از,Mon travail consiste à traduire des textes.,,"""[\""موفق شدن در\"", \""اصرار داشتن به\"", \""مشارکت کردن در\"", \""عبارت بودن از\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9b15143aa0264bf69dccfd8fa45342a7,d492a441dba9438f89d7f9bd3b646da5,0,MDR,mort de rire (خنده‌ی زیاد),,,"""[\""demain\"", \""mort de rire (خنده‌ی زیاد)\"", \""mais oui\"", \""merci de rien\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9b15143aa0264bf69dccfd8fa45342a7,443d4e50d8124c23a6cfded17de4c34c,1,DSL,désolé (عذرخواهی),,,"""[\""d'accord\"", \""de suite\"", \""désolé (عذرخواهی)\"", \""depuis\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9b15143aa0264bf69dccfd8fa45342a7,702fd2d80a764a5eb41b7705d1424d61,2,DAC,d'accord (اوکی),,,"""[\""désolé\"", \""demain\"", \""d'accord (اوکی)\"", \""depuis\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9b15143aa0264bf69dccfd8fa45342a7,125c6b18ee1140a6a5d142f6da9f4115,3,BJR,bonjour (سلام),,,"""[\""bonjour (سلام)\"", \""bonne journée\"", \""bien sûr\"", \""bonsoir\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9b15143aa0264bf69dccfd8fa45342a7,a1c5515455c24a558bb6b5cda03353bc,4,STP,s'il te plaît (لطفاً),,,"""[\""sans toi\"", \""s'il te plaît (لطفاً)\"", \""stop\"", \""ça te plaît\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9b15143aa0264bf69dccfd8fa45342a7,1e69132dfc1e47898fccecdb74cb1768,5,TKT,t'inquiète (نگران نباش),,,"""[\""t'inquiète (نگران نباش)\"", \""toujours\"", \""tu kiffes\"", \""ticket\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9b15143aa0264bf69dccfd8fa45342a7,6b0ba897022e457aa9328206d06e4bfa,6,PK,pourquoi (چرا؟),,,"""[\""petit\"", \""pas cool\"", \""pourquoi (چرا؟)\"", \""parce que\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9b15143aa0264bf69dccfd8fa45342a7,deaf7d209a404ba1ad5bfb1c0971c68a,7,QQN,quelqu'un (کسی),,,"""[\""quand\"", \""quoi\"", \""quelque chose\"", \""quelqu'un (کسی)\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9b15143aa0264bf69dccfd8fa45342a7,89027a3e05844424939a115ecadadea9,8,QQC,quelque chose (یه چیزی),,,"""[\""quelqu'un\"", \""quitter\"", \""quoi que\"", \""quelque chose (یه چیزی)\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9b15143aa0264bf69dccfd8fa45342a7,0d048712023e4316b09a5120a8fae3c1,9,BIZ,bisous (بوس),,,"""[\""bien\"", \""bizarre\"", \""bisous (بوس)\"", \""business\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,795ea9230b88462d97947e861a050c15,d9f58dd53c614757a3f8cc21f82a750d,0,C'est la vie.,زندگی همینه,,,"""[\""زندگی همینه\"", \""عجله نکن\"", \""چه بهتر\"", \""زندگی زیباست\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,795ea9230b88462d97947e861a050c15,e7ee3c3f8da7424380f759b6d115feeb,1,"Comme ci, comme ça.",نه خوب نه بد (معمولی),,,"""[\""خیلی بد\"", \""البته\"", \""نه خوب نه بد (معمولی)\"", \""خیلی خوب\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,795ea9230b88462d97947e861a050c15,60560c50a2684c6b9ce34edcb93bf7d6,2,Ça marche !,باشه / اوکیه,,,"""[\""عجیب است\"", \""باشه / اوکیه\"", \""راه می‌رود\"", \""کار نمی‌کند\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,795ea9230b88462d97947e861a050c15,3fe18013564e40a48616e080b010efa4,3,Pourquoi pas ?,چرا که نه؟,,,"""[\""چرا نه!\"", \""چون که\"", \""برای چی؟\"", \""چرا که نه؟\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,795ea9230b88462d97947e861a050c15,5804bc40273b42b0acb403c92447628a,4,Tant mieux !,چه بهتر!,,,"""[\""خیلی بدتر\"", \""کم‌کم\"", \""همینه\"", \""چه بهتر!\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,795ea9230b88462d97947e861a050c15,8dc2a94d7f0147588001202b9c92ad21,5,Bon courage !,موفق باشی / خسته نباشی,,,"""[\""روز خوش\"", \""خداحافظ\"", \""موفق باشی / خسته نباشی\"", \""تبریک\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,795ea9230b88462d97947e861a050c15,4997e2f7888d42179e1a1b0d060a3759,6,Jamais de la vie !,عمراً!,,,"""[\""همیشه\"", \""به زودی\"", \""عمراً!\"", \""نمی‌دانم\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,795ea9230b88462d97947e861a050c15,b939c86e671142239b52fdeb769c209e,7,Je croise les doigts.,امیدوارم (برات دعا می‌کنم),,,"""[\""دستم بسته است\"", \""امیدوارم (برات دعا می‌کنم)\"", \""دروغ می‌گویم\"", \""خسته‌ام\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,795ea9230b88462d97947e861a050c15,287812b8506f494fab1e08abb1c322a8,8,Petit à petit.,کم‌کم، قدم‌به‌قدم,,,"""[\""کم‌کم، قدم‌به‌قدم\"", \""گاهی\"", \""خیلی سریع\"", \""خیلی کوچک\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,795ea9230b88462d97947e861a050c15,ce108280114e489bb619d956de0c990e,9,À bientôt !,به زودی می‌بینمت,,,"""[\""خداحافظ برای همیشه\"", \""خوش آمدی\"", \""صبح بخیر\"", \""به زودی می‌بینمت\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,7d828f93faf446d58f2ef27df63c0e92,b1ff2dfb92004a11843729ffbc70ec51,0,Nous ___ (avoir - داشتن) deux enfants.,avons,Nous avons deux enfants.,,"""[\""avez\"", \""avons\"", \""ont\"", \""as\""]""",2026-07-03T13:38:55Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,7d828f93faf446d58f2ef27df63c0e92,bc182485f2fd46c0af40b1d8fb06030f,1,Ils ___ (être - بودن) très contents.,sont,Ils sont très contents.,,"""[\""\\u00eates\"", \""sommes\"", \""est\"", \""sont\""]""",2026-07-03T13:38:55Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,7d828f93faf446d58f2ef27df63c0e92,78ca8480b2e345959c3d1802eb303c7b,2,Je ___ (aller - رفتن) à l'école.,vais,Je vais à l'école.,,"""[\""vais\"", \""vas\"", \""va\"", \""allons\""]""",2026-07-03T13:38:55Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,7d828f93faf446d58f2ef27df63c0e92,9082c0fd5dee4f038c2276370931eabf,3,Vous ___ (faire - انجام دادن) un bon travail.,faites,Vous faites un bon travail.,,"""[\""font\"", \""fais\"", \""faites\"", \""faisons\""]""",2026-07-03T13:38:55Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,7d828f93faf446d58f2ef27df63c0e92,107dde2ca644401287129abc4326ee73,4,Tu ___ (venir - آمدن) ce soir ?,viens,Tu viens ce soir ?,,"""[\""vient\"", \""viens\"", \""venez\"", \""viennent\""]""",2026-07-03T13:38:55Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,7d828f93faf446d58f2ef27df63c0e92,75481d5abe1e49cdb9aa0113e60f42ab,5,Il ___ (dire - گفتن) la vérité.,dit,Il dit la vérité.,,"""[\""dit\"", \""dis\"", \""dites\"", \""disons\""]""",2026-07-03T13:38:55Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,7d828f93faf446d58f2ef27df63c0e92,f0318679a4794ad08ccebc533f2a9ce0,6,Nous ___ (lire - خواندن) un livre.,lisons,Nous lisons un livre.,,"""[\""lisez\"", \""lis\"", \""lisons\"", \""lisent\""]""",2026-07-03T13:38:55Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,7d828f93faf446d58f2ef27df63c0e92,3e3e9bad241942be883c5e2f7167ff6a,7,Ils ___ (pouvoir - توانستن) venir demain.,peuvent,Ils peuvent venir demain.,,"""[\""peux\"", \""peut\"", \""pouvons\"", \""peuvent\""]""",2026-07-03T13:38:55Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,7d828f93faf446d58f2ef27df63c0e92,96b72bb225174972b29c70673194b482,8,Je ___ (savoir - دانستن) la réponse.,sais,Je sais la réponse.,,"""[\""sait\"", \""sais\"", \""savons\"", \""savez\""]""",2026-07-03T13:38:55Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,7d828f93faf446d58f2ef27df63c0e92,75856f324f4842838f703378f1ac5755,9,Vous ___ (vouloir - خواستن) du thé ?,voulez,Vous voulez du thé ?,,"""[\""voulez\"", \""veux\"", \""veut\"", \""voulons\""]""",2026-07-03T13:38:55Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,c7d9b857c34a463e9562673c29a7eb8d,4548ecbd56ea4d74bce80f352c521a69,0,کدام عبارت درست است؟ «پسر بزرگ» (grand + garçon),un grand garçon,,,"""[\""un gar\\u00e7on grand\"", \""un grand gar\\u00e7on\"", \""une grande gar\\u00e7on\"", \""un gar\\u00e7on grande\""]""",2026-07-13T13:32:06Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,c7d9b857c34a463e9562673c29a7eb8d,ecfdb70ee17642278b7b1fe4b79a40cc,1,کدام عبارت درست است؟ «ماشین کوچک» (petit + voiture),une petite voiture,,,"""[\""une petite voiture\"", \""une voiture petite\"", \""un petit voiture\"", \""une petit voiture\""]""",2026-07-13T13:32:06Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,c7d9b857c34a463e9562673c29a7eb8d,fdc6f951eba94624a24ac79f9b686efb,2,کدام عبارت درست است؟ «پسر زیبا» (beau + garçon),un beau garçon,Note: 'bel' فقط قبل از کلمه‌ای که با مصوت یا h خاموش شروع می‌شود استفاده می‌شود.,,"""[\""un gar\\u00e7on beau\"", \""un bel gar\\u00e7on\"", \""un beau gar\\u00e7on\"", \""une belle gar\\u00e7on\""]""",2026-07-13T13:32:06Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,c7d9b857c34a463e9562673c29a7eb8d,f79a0aefd8f84c7aa09d94f6a3e38a25,3,کدام عبارت درست است؟ «زن جوان» (jeune + femme),une jeune femme,,,"""[\""une femme jeune\"", \""un jeune femme\"", \""une jeunes femme\"", \""une jeune femme\""]""",2026-07-13T13:32:06Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,c7d9b857c34a463e9562673c29a7eb8d,5600dec93eeb4c83853a475f47486afa,4,کدام عبارت درست است؟ «کتاب خوب» (bon + livre),un bon livre,,,"""[\""un livre bon\"", \""un bon livre\"", \""une bonne livre\"", \""un bon livres\""]""",2026-07-13T13:32:06Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,c7d9b857c34a463e9562673c29a7eb8d,56cbb6a08fc54a69a41527858134ce74,5,کدام عبارت درست است؟ «شلوار قرمز» (pantalon + rouge),un pantalon rouge,,,"""[\""un pantalon rouge\"", \""un rouge pantalon\"", \""une pantalon rouge\"", \""un pantalon rouges\""]""",2026-07-13T13:32:06Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,c7d9b857c34a463e9562673c29a7eb8d,32998b96c1db4dbf95d842e383b1fa27,6,کدام عبارت درست است؟ «ماشین مشکی» (voiture + noir),une voiture noire,,,"""[\""une noire voiture\"", \""un voiture noir\"", \""une voiture noire\"", \""une voiture noir\""]""",2026-07-13T13:32:06Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,c7d9b857c34a463e9562673c29a7eb8d,72e877b1348541ecb9a842e97d354cd6,7,کدام عبارت درست است؟ «مرد باهوش» (homme + intelligent),un homme intelligent,,,"""[\""un intelligent homme\"", \""une homme intelligente\"", \""un homme intelligente\"", \""un homme intelligent\""]""",2026-07-13T13:32:06Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,c7d9b857c34a463e9562673c29a7eb8d,8d6321efbb2847fdb4fe8e9108f7f2f8,8,کدام عبارت درست است؟ «زن خوشحال» (femme + heureux),une femme heureuse,,,"""[\""un femme heureux\"", \""une femme heureuse\"", \""une femme heureux\"", \""une heureuse femme\""]""",2026-07-13T13:32:06Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,c7d9b857c34a463e9562673c29a7eb8d,9c763649826e4242b564f27a174fcd29,9,کدام عبارت درست است؟ «امتحان سخت» (examen + difficile),un examen difficile,,,"""[\""un examen difficile\"", \""un difficile examen\"", \""une examen difficile\"", \""un examen difficiles\""]""",2026-07-13T13:32:06Z
