note_id,user_id,deck_id,deck_path,note_type,front,back,example,note_fa,source_page,lingoda_status,fields_json,source_key,source,created_at,updated_at,references_json
a0b704dbf35c4dd78a22250d89dd8650,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,coupable,Qui a commis une faute ; responsable d'un acte répréhensible.,,گناهکار,26,,"{""back"":""Qui a commis une faute ; responsable d'un acte répréhensible."",""front"":""coupable"",""note_fa"":""گناهکار"",""source_page"":""26"",""source_collection"":""Édito B1""}",coupable,vocab.md,2026-08-24T15:44:29.35225+00:00,2026-08-31T13:53:25.702282+00:00,[]
ca2c60ea5ce64173a812673bf2e6fc39,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,débattre,Discuter d'une question en échangeant des arguments.,,,16,,"{""back"":""Discuter d'une question en échangeant des arguments."",""front"":""débattre"",""source_page"":""16"",""source_collection"":""Édito B1""}",debattre,vocab.md,2026-08-24T15:44:28.855362+00:00,2026-08-31T13:53:25.767229+00:00,[]
a7d6b90b4b524137a83d839c9bac73e0,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,divulgâcher,Révéler le dénouement d'une œuvre et en gâcher la découverte. *Mot-valise : divulguer + gâcher ; équivalent français de « spoiler ».*,,,26,,"{""back"":""Révéler le dénouement d'une œuvre et en gâcher la découverte. *Mot-valise : divulguer + gâcher ; équivalent français de « spoiler ».*"",""front"":""divulgâcher"",""source_page"":""26"",""source_collection"":""Édito B1""}",divulgacher,vocab.md,2026-08-24T15:44:29.259451+00:00,2026-08-31T13:53:25.783504+00:00,[]
c8dc1f8835bd4be9949cb82e744c5d98,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,en même temps,"Simultanément, dans le même moment.",,,26,,"{""back"":""Simultanément, dans le même moment."",""front"":""en même temps"",""source_page"":""26"",""source_collection"":""Édito B1""}",en meme temps,vocab.md,2026-08-24T15:44:29.287103+00:00,2026-08-31T13:53:25.79539+00:00,[]
af5f09a42c2d4a19878d4001f6ce5527,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,être / suivre : je suis,« Je suis » est la première personne du singulier au présent de être et de suivre.,Je suis fatigué. / Je suis le guide.,,15,,"{""back"":""« Je suis » est la première personne du singulier au présent de être et de suivre."",""front"":""être / suivre : je suis"",""example"":""Je suis fatigué. / Je suis le guide."",""source_page"":""15"",""original_front"":""suis"",""source_collection"":""Édito B1""}",etre / suivre : je suis,vocab.md,2026-08-24T15:44:28.679471+00:00,2026-08-31T14:21:10.685206+00:00,[]
84e25d40f51a44f38e53e93291c4f62c,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,exprimer,Faire connaître sa pensée ou ses sentiments par le langage.,,,26,,"{""back"":""Faire connaître sa pensée ou ses sentiments par le langage."",""front"":""exprimer"",""source_page"":""26"",""source_collection"":""Édito B1""}",exprimer,vocab.md,2026-08-24T15:44:29.311555+00:00,2026-08-31T13:53:25.867643+00:00,[]
714f22b16ce04f5bbb2f7f21953a7e43,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,gâcher,"Abîmer qqch, lui faire perdre sa valeur ou son agrément.",,,26,,"{""back"":""Abîmer qqch, lui faire perdre sa valeur ou son agrément."",""front"":""gâcher"",""source_page"":""26"",""source_collection"":""Édito B1""}",gacher,vocab.md,2026-08-24T15:44:29.435689+00:00,2026-08-31T13:53:25.901045+00:00,[]
04c23770d1f746cdbc7f0de344bb79a7,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,gêner,Mettre quelqu’un mal à l’aise ou causer un désagrément.,Ça me gêne de parler devant tout le monde.,,27,,"{""back"":""Mettre quelqu’un mal à l’aise ou causer un désagrément."",""front"":""gêner"",""example"":""Ça me gêne de parler devant tout le monde."",""source_page"":""27"",""original_front"":""Ça me gêne."",""source_collection"":""Édito B1""}",gener,vocab.md,2026-08-24T15:44:29.475906+00:00,2026-08-31T14:21:10.376161+00:00,[]
e43cf789c314497891fa4c2a36fd4332,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,hyper fan,"Très grand admirateur de qqn. *« Hyper- » : préfixe d'intensité, familier.*",Je suis hyper fan de cette série.,,15,,"{""back"":""Très grand admirateur de qqn. *« Hyper- » : préfixe d'intensité, familier.*"",""front"":""hyper fan"",""example"":""Je suis hyper fan de cette série."",""source_page"":""15"",""source_context"":""Je suis hyper fan de cette série."",""source_collection"":""Édito B1""}",hyper fan,vocab.md,2026-08-24T15:44:28.57831+00:00,2026-08-31T13:53:25.955704+00:00,[]
de112e0512c1476fb5e4fec983ff2ce4,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,inonder,"Couvrir d'eau ; au figuré, submerger par une trop grande quantité.",N'inondez pas vos amis de photos de vacances.,,26,,"{""back"":""Couvrir d'eau ; au figuré, submerger par une trop grande quantité."",""front"":""inonder"",""example"":""N'inondez pas vos amis de photos de vacances."",""source_page"":""26"",""source_context"":""N'inondez pas vos amis de photos de vacances."",""source_collection"":""Édito B1""}",inonder,vocab.md,2026-08-24T15:44:29.174935+00:00,2026-08-31T13:53:26.032374+00:00,[]
9e9953b4b3b04561b2d1980188df53b4,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,jaloux / jalouse,Qui éprouve de la jalousie ou craint de perdre l’affection de quelqu’un.,Il est jaloux de son frère. Elle est jalouse de sa sœur.,,16,,"{""back"":""Qui éprouve de la jalousie ou craint de perdre l’affection de quelqu’un."",""front"":""jaloux / jalouse"",""example"":""Il est jaloux de son frère. Elle est jalouse de sa sœur."",""source_page"":""16"",""original_front"":""jalouse"",""source_collection"":""Édito B1""}",jaloux / jalouse,vocab.md,2026-08-24T15:44:28.900355+00:00,2026-08-31T14:21:10.162922+00:00,[]
2632b8c3baf947cb84b666f15805ce31,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,l'âme sœur,Personne avec qui l'on se sent en parfaite affinité ; le partenaire idéal.,,نیمه گمشده,16,,"{""back"":""Personne avec qui l'on se sent en parfaite affinité ; le partenaire idéal."",""front"":""l'âme sœur"",""note_fa"":""نیمه گمشده"",""source_page"":""16"",""source_collection"":""Édito B1""}",l'ame sœur,vocab.md,2026-08-24T15:44:28.803486+00:00,2026-08-31T13:53:26.076069+00:00,[]
73fcf94f814e436997510f243e009e6d,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,la fratrie,Ensemble des frères et sœurs d'une même famille.,,,16,,"{""back"":""Ensemble des frères et sœurs d'une même famille."",""front"":""la fratrie"",""source_page"":""16"",""source_collection"":""Édito B1""}",la fratrie,vocab.md,2026-08-24T15:44:28.782339+00:00,2026-08-31T13:53:26.113446+00:00,[]
9899c636227543c898b304d4000bebad,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,la maison de retraite,Établissement qui héberge des personnes âgées.,,,16,,"{""back"":""Établissement qui héberge des personnes âgées."",""front"":""la maison de retraite"",""source_page"":""16"",""source_collection"":""Édito B1""}",la maison de retraite,vocab.md,2026-08-24T15:44:28.752811+00:00,2026-08-31T13:53:26.159581+00:00,[]
16d1624bab4f4d59bf875b9b5437eed6,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,la rédaction,Action d'écrire un texte ; manière dont il est écrit.,,,26,,"{""back"":""Action d'écrire un texte ; manière dont il est écrit."",""front"":""la rédaction"",""source_page"":""26"",""source_collection"":""Édito B1""}",la redaction,vocab.md,2026-08-24T15:44:29.417002+00:00,2026-08-31T13:53:26.177695+00:00,[]
481763078a904742897800878e88ba7e,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,la règle selon laquelle,Locution relative servant à énoncer une règle (*selon laquelle* = d'après laquelle).,,,26,,"{""back"":""Locution relative servant à énoncer une règle (*selon laquelle* = d'après laquelle)."",""front"":""la règle selon laquelle"",""source_page"":""26"",""source_collection"":""Édito B1""}",la regle selon laquelle,vocab.md,2026-08-24T15:44:29.400657+00:00,2026-08-31T13:53:26.206288+00:00,[]
060fc3b3355841549331999a66365602,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,le dénouement,La façon dont une intrigue se termine ; la fin de l'histoire.,Ne « spoilez » pas le dénouement.,,26,,"{""back"":""La façon dont une intrigue se termine ; la fin de l'histoire."",""front"":""le dénouement"",""example"":""Ne « spoilez » pas le dénouement."",""source_page"":""26"",""source_context"":""Ne « spoilez » pas le dénouement."",""source_collection"":""Édito B1""}",le denouement,vocab.md,2026-08-24T15:44:29.331279+00:00,2026-08-31T13:53:26.2216+00:00,[]
bb7a29f55e3c4470ad7c941862c63d72,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,le savoir-vivre,Connaissance et pratique des usages de la politesse en société.,,,26,,"{""back"":""Connaissance et pratique des usages de la politesse en société."",""front"":""le savoir-vivre"",""source_page"":""26"",""source_collection"":""Édito B1""}",le savoir-vivre,vocab.md,2026-08-24T15:44:29.075305+00:00,2026-08-31T13:53:26.23201+00:00,[]
67414816efd3417f813b2403c9705685,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,les bonnes manières,Ensemble des comportements considérés comme polis en société.,,,26,,"{""back"":""Ensemble des comportements considérés comme polis en société."",""front"":""les bonnes manières"",""source_page"":""26"",""source_collection"":""Édito B1""}",les bonnes manieres,vocab.md,2026-08-24T15:44:29.018043+00:00,2026-08-31T13:53:26.262541+00:00,[]
2339405f0a1f4b3abee8a5f2334b3200,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,les bonnes manières numériques,Règles de politesse à respecter dans les échanges en ligne. *La « nétiquette ».*,,,26,,"{""back"":""Règles de politesse à respecter dans les échanges en ligne. *La « nétiquette ».*"",""front"":""les bonnes manières numériques"",""source_page"":""26"",""source_collection"":""Édito B1""}",les bonnes manieres numeriques,vocab.md,2026-08-24T15:44:28.978092+00:00,2026-08-31T13:53:26.288798+00:00,[]
968cad5bbf7a43e6848a4e7b70dda364,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,les émoticônes,Équivalent français de « smiley » : symbole exprimant une émotion dans un message.,,,27,,"{""back"":""Équivalent français de « smiley » : symbole exprimant une émotion dans un message."",""front"":""les émoticônes"",""source_page"":""27"",""source_collection"":""Édito B1""}",les emoticones,vocab.md,2026-08-24T15:44:29.460471+00:00,2026-08-31T13:53:26.310078+00:00,[]
b956d5bee041434e8af4c2709f95b34b,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,les fringues,Vêtements. *Registre familier.*,,,12,,"{""back"":""Vêtements. *Registre familier.*"",""front"":""les fringues"",""source_page"":""12"",""source_collection"":""Édito B1""}",les fringues,vocab.md,2026-08-24T15:44:28.463708+00:00,2026-08-31T13:53:26.33184+00:00,[]
11b1fd7eb12f44268cd31b63fc43bf75,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,les smileys,"Petites figures représentant une expression du visage, utilisées dans les messages. *Anglicisme.*",,,27,,"{""back"":""Petites figures représentant une expression du visage, utilisées dans les messages. *Anglicisme.*"",""front"":""les smileys"",""source_page"":""27"",""source_collection"":""Édito B1""}",les smileys,vocab.md,2026-08-24T15:44:29.444465+00:00,2026-08-31T13:53:26.345063+00:00,[]
5fce5813a07942c9bb8985b779ca06cd,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,ne pas + infinitif,"Négation : devant un infinitif, les deux éléments restent groupés (*ne pas taguer*).",,,26,,"{""back"":""Négation : devant un infinitif, les deux éléments restent groupés (*ne pas taguer*)."",""front"":""ne pas + infinitif"",""source_page"":""26"",""source_collection"":""Édito B1""}",ne pas + infinitif,vocab.md,2026-08-24T15:44:29.092179+00:00,2026-08-31T13:53:26.376033+00:00,[]
674ef6b2e66f45e3a293d71020853a0c,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,plaire à quelqu’un,Être agréable ou susciter l’appréciation de quelqu’un.,Ce livre plaît beaucoup aux étudiants.,,15,,"{""back"":""Être agréable ou susciter l’appréciation de quelqu’un."",""front"":""plaire à quelqu’un"",""example"":""Ce livre plaît beaucoup aux étudiants."",""source_page"":""15"",""original_front"":""Ça me plaît."",""source_collection"":""Édito B1""}",plaire a quelqu’un,vocab.md,2026-08-24T15:44:28.638312+00:00,2026-08-31T14:21:10.045321+00:00,[]
9009ad3267654d0294b3abb26c9fc710,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,production orale,Activité ou épreuve où l'apprenant s'exprime à l'oral.,,,26,,"{""back"":""Activité ou épreuve où l'apprenant s'exprime à l'oral."",""front"":""production orale"",""source_page"":""26"",""source_collection"":""Édito B1""}",production orale,vocab.md,2026-08-24T15:44:29.000879+00:00,2026-08-31T13:53:26.431882+00:00,[]
c600e53e65c347baa0bd4e5171346e69,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,rapport de voyage,"Comptes rendus, récits de voyage.",,,26,,"{""back"":""Comptes rendus, récits de voyage."",""front"":""rapport de voyage"",""source_page"":""26"",""original_front"":""des rapports de voyage"",""source_collection"":""Édito B1""}",rapport de voyage,vocab.md,2026-08-24T15:44:29.213931+00:00,2026-08-31T13:53:26.491068+00:00,[]
a6bf6fa2f4a744a8bc5b8ce47ee97028,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,règle de conduite,Principes qui déterminent la façon de se comporter.,,,26,,"{""back"":""Principes qui déterminent la façon de se comporter."",""front"":""règle de conduite"",""source_page"":""26"",""original_front"":""des règles de conduite"",""source_collection"":""Édito B1""}",regle de conduite,vocab.md,2026-08-24T15:44:29.034899+00:00,2026-08-31T13:53:26.525593+00:00,[]
3f85f5825129429aae1155ebc35ab10d,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,regrouper,Rassembler en un seul ensemble ce qui était dispersé.,,,26,,"{""back"":""Rassembler en un seul ensemble ce qui était dispersé."",""front"":""regrouper"",""source_page"":""26"",""source_collection"":""Édito B1""}",regrouper,vocab.md,2026-08-24T15:44:29.244408+00:00,2026-08-31T13:53:26.558531+00:00,[]
743aec77d67a495e8d0738126e31a0ee,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,remonter le moral à quelqu’un,Redonner courage et optimisme à quelqu’un.,Ses amis essaient de lui remonter le moral.,روحیه دادن,16,,"{""back"":""Redonner courage et optimisme à quelqu’un."",""front"":""remonter le moral à quelqu’un"",""example"":""Ses amis essaient de lui remonter le moral."",""note_fa"":""روحیه دادن"",""source_page"":""16"",""original_front"":""remonter le moral (à qqn)"",""source_collection"":""Édito B1""}",remonter le moral a quelqu’un,vocab.md,2026-08-24T15:44:28.920393+00:00,2026-08-31T14:21:10.587376+00:00,[]
615a27431bbd498f9b46387baac46cba,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,sans autorisation,Sans avoir obtenu la permission ou l’accord nécessaire.,Il a utilisé la photo sans autorisation.,,26,,"{""back"":""Sans avoir obtenu la permission ou l’accord nécessaire."",""front"":""sans autorisation"",""example"":""Il a utilisé la photo sans autorisation."",""source_page"":""26"",""original_front"":""sans son autorisation"",""source_collection"":""Édito B1""}",sans autorisation,vocab.md,2026-08-24T15:44:29.130232+00:00,2026-08-31T14:21:10.287408+00:00,[]
19271332f81947fdbabf934e503fae40,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,se remettre de,Retrouver son équilibre ou sa santé après une difficulté.,Elle se remet lentement de cette épreuve.,سرحال شدن,16,,"{""back"":""Retrouver son équilibre ou sa santé après une difficulté."",""front"":""se remettre de"",""example"":""Elle se remet lentement de cette épreuve."",""note_fa"":""سرحال شدن"",""source_page"":""16"",""original_front"":""se remettre (de)"",""source_collection"":""Édito B1""}",se remettre de,vocab.md,2026-08-24T15:44:28.941723+00:00,2026-08-31T14:21:10.634646+00:00,[]
0b36095f8905445fa4fdd254c3c5099b,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,se tromper,Commettre une erreur ou avoir une opinion incorrecte.,Je me suis trompé de chemin.,,27,,"{""back"":""Commettre une erreur ou avoir une opinion incorrecte."",""front"":""se tromper"",""example"":""Je me suis trompé de chemin."",""source_page"":""27"",""original_front"":""Tu te trompes."",""source_collection"":""Édito B1""}",se tromper,vocab.md,2026-08-24T15:44:29.489412+00:00,2026-08-31T14:21:10.402701+00:00,[]
e8023a2fd16542d09fbd54edcb480794,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,s’amouracher de,Tomber amoureux de quelqu’un de façon soudaine et souvent passagère.,Il s’est amouraché d’une collègue de travail.,tomber amoureux de qq'un,16,,"{""back"":""Tomber amoureux de quelqu’un de façon soudaine et souvent passagère."",""front"":""s’amouracher de"",""example"":""Il s’est amouraché d’une collègue de travail."",""note_fa"":""tomber amoureux de qq'un"",""source_page"":""16"",""original_front"":""s'amouracher (de)"",""source_collection"":""Édito B1""}",s’amouracher de,vocab.md,2026-08-24T15:44:28.832088+00:00,2026-08-31T14:21:10.273356+00:00,[]
31abc0a95e0046a882730791a2872905,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,taguer,"Identifier, marquer qqn sur une photo ou une publication en ligne.",,,26,,"{""back"":""Identifier, marquer qqn sur une photo ou une publication en ligne."",""front"":""taguer"",""source_page"":""26"",""source_collection"":""Édito B1""}",taguer,vocab.md,2026-08-24T15:44:29.113098+00:00,2026-08-31T13:53:26.665028+00:00,[]
5200cb4c743548c8beda63029c5f0025,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,trahir,Manquer à la fidélité ou à la parole donnée envers qqn.,,خیانت کردن,16,,"{""back"":""Manquer à la fidélité ou à la parole donnée envers qqn."",""front"":""trahir"",""note_fa"":""خیانت کردن"",""source_page"":""16"",""source_collection"":""Édito B1""}",trahir,vocab.md,2026-08-24T15:44:28.951858+00:00,2026-08-31T13:53:26.675235+00:00,[]
a079852decbd40989263f8940ea451ba,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,très,"Adverbe d'intensité, qui modifie un adjectif ou un adverbe.",,,15,,"{""back"":""Adverbe d'intensité, qui modifie un adjectif ou un adverbe."",""front"":""très"",""source_page"":""15"",""source_collection"":""Édito B1""}",tres,vocab.md,2026-08-24T16:06:20.932613+00:00,2026-08-31T13:53:26.685127+00:00,[]
db65821316d24cc9afbeebcc1d517132,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,un échec,Le fait de ne pas réussir ; un résultat décevant.,Cet échec lui a permis de comprendre ses erreurs.,همینطور شطرنج,16,,"{""back"":""Le fait de ne pas réussir ; un résultat décevant."",""front"":""un échec"",""example"":""Cet échec lui a permis de comprendre ses erreurs."",""note_fa"":""همینطور شطرنج"",""source_page"":""16"",""source_context"":""Après cet échec, il a tout recommencé. — Il joue aux échecs."",""source_collection"":""Édito B1""}",un echec,vocab.md,2026-08-24T15:44:28.872824+00:00,2026-08-31T14:21:10.662066+00:00,[]
30d5aee4e6004ef5995ab0dbb26fd552,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,un père au foyer,Un père qui reste principalement à la maison pour s’occuper des enfants et du ménage.,"Après la naissance de leur fille, il est devenu père au foyer.",پدر خانه دار,17,,"{""back"":""Un père qui reste principalement à la maison pour s’occuper des enfants et du ménage."",""front"":""un père au foyer"",""example"":""Après la naissance de leur fille, il est devenu père au foyer."",""note_fa"":""پدر خانه دار"",""source_page"":""17"",""original_front"":""père au foyer"",""source_collection"":""Édito B1""}",un pere au foyer,vocab.md,2026-08-24T15:44:28.963274+00:00,2026-08-31T14:21:10.255144+00:00,[]
496bc3c1defe4079b5b1c3fc358bd02f,108648163,058ce6c9637f47f6933a1f332e6de7e0,French::Édito B1::Livre,vocab,une avalanche de,"Une très grande quantité de choses qui arrive en peu de temps, au sens figuré.","Après le concert, elle a reçu une avalanche de messages.",,26,,"{""back"":""Une très grande quantité de choses qui arrive en peu de temps, au sens figuré."",""front"":""une avalanche de"",""example"":""Après le concert, elle a reçu une avalanche de messages."",""source_page"":""26"",""original_front"":""une avalanche de photos"",""source_collection"":""Édito B1""}",une avalanche de,vocab.md,2026-08-24T15:44:29.192895+00:00,2026-08-31T14:21:10.607073+00:00,[]
5f44e41d3cb24c7eb35c6d6c13dec646,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,"bref, brève","*Adj.* Court, de courte durée. *Adv.* « Bref » seul = en résumé, pour conclure.",,,,,"{""back"":""*Adj.* Court, de courte durée. *Adv.* « Bref » seul = en résumé, pour conclure."",""front"":""bref, brève"",""source_collection"":""Édito B1""}","bref, breve",vocab.md,2026-08-24T15:44:29.656038+00:00,2026-08-31T13:53:26.755112+00:00,[]
fa835afdabf049c6b453ecabd1eade1c,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,briser le silence,Rompre le silence ; se mettre à parler alors que personne ne parlait.,,,,,"{""back"":""Rompre le silence ; se mettre à parler alors que personne ne parlait."",""front"":""briser le silence"",""source_collection"":""Édito B1""}",briser le silence,vocab.md,2026-08-24T15:44:29.596903+00:00,2026-08-31T13:53:26.767752+00:00,[]
8ff3e8bffee24bda8f0184d2abfdf13c,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,embêter,"Contrarier, importuner qqn. *Familier mais tout à fait acceptable.*",,,,,"{""back"":""Contrarier, importuner qqn. *Familier mais tout à fait acceptable.*"",""front"":""embêter"",""source_collection"":""Édito B1""}",embeter,vocab.md,2026-08-24T15:44:29.536798+00:00,2026-08-31T13:53:26.81874+00:00,[]
667e93021e4a4f8d8090717ba438a5da,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,énerver quelqu’un,Agacer ou irriter quelqu’un.,Le bruit des travaux m’énerve.,,,,"{""back"":""Agacer ou irriter quelqu’un."",""front"":""énerver quelqu’un"",""example"":""Le bruit des travaux m’énerve."",""original_front"":""ça m'énerve"",""source_collection"":""Édito B1""}",enerver quelqu’un,vocab.md,2026-08-24T15:44:29.54892+00:00,2026-08-31T14:21:10.462838+00:00,[]
98a0a2027b3c49059574527235f283ec,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,faire chier quelqu’un,Ennuyer ou agacer fortement quelqu’un. Expression vulgaire et familière.,Arrête de me faire chier !,,,,"{""back"":""Ennuyer ou agacer fortement quelqu’un. Expression vulgaire et familière."",""front"":""faire chier quelqu’un"",""example"":""Arrête de me faire chier !"",""original_front"":""cela me fait chier"",""source_collection"":""Édito B1""}",faire chier quelqu’un,vocab.md,2026-08-24T15:44:29.563964+00:00,2026-08-31T14:21:10.56978+00:00,[]
8cea9035819342a69cc7ab71ac623391,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,indispensable,Dont on ne peut pas se passer ; absolument nécessaire.,,,,,"{""back"":""Dont on ne peut pas se passer ; absolument nécessaire."",""front"":""indispensable"",""source_collection"":""Édito B1""}",indispensable,vocab.md,2026-08-24T15:44:29.693675+00:00,2026-08-31T13:53:26.850705+00:00,[]
0cf6f8574fe4479c908940e703c95b20,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,la façon dont,La manière dont quelque chose se fait.,J’aime la façon dont elle explique les choses.,,,,"{""back"":""La manière dont quelque chose se fait."",""front"":""la façon dont"",""example"":""J’aime la façon dont elle explique les choses."",""original_front"":""la façon"",""source_collection"":""Édito B1""}",la facon dont,vocab.md,2026-08-24T15:44:29.705767+00:00,2026-08-31T14:21:10.516156+00:00,[]
16c390d55b43470ca0e3c12c8c54e68e,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,la faune,Ensemble des espèces animales d'une région.,,,,,"{""back"":""Ensemble des espèces animales d'une région."",""front"":""la faune"",""source_collection"":""Édito B1""}",la faune,vocab.md,2026-08-24T15:44:29.734822+00:00,2026-08-31T13:53:26.885141+00:00,[]
e149f09c50f243bf92ea5281dcb4c573,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,la flore,Ensemble des espèces végétales d'une région.,,,,,"{""back"":""Ensemble des espèces végétales d'une région."",""front"":""la flore"",""source_collection"":""Édito B1""}",la flore,vocab.md,2026-08-24T15:44:29.717108+00:00,2026-08-31T13:53:26.910442+00:00,[]
469a7bd758164acbaffdd506364bf480,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,la règle,Principe qui régit une conduite ou un fonctionnement ; norme.,,,,,"{""back"":""Principe qui régit une conduite ou un fonctionnement ; norme."",""front"":""la règle"",""source_collection"":""Édito B1""}",la regle,vocab.md,2026-08-24T15:44:29.675288+00:00,2026-08-31T13:53:26.948192+00:00,[]
59ceb7051307401da17e280c5e996d9f,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,relou,"*Familier* — verlan de « lourd ». Pénible, ennuyeux, agaçant. *Se dit d'une personne ou d'une situation.*",,,,,"{""back"":""*Familier* — verlan de « lourd ». Pénible, ennuyeux, agaçant. *Se dit d'une personne ou d'une situation.*"",""front"":""relou"",""source_collection"":""Édito B1""}",relou,vocab.md,2026-08-24T15:44:29.521707+00:00,2026-08-31T13:53:26.986798+00:00,[]
895051bb57cd459996deabb7cd2854a9,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,reprocher quelque chose à quelqu’un,Exprimer à quelqu’un son mécontentement à propos de quelque chose.,Je ne lui reproche pas son erreur.,,,,"{""back"":""Exprimer à quelqu’un son mécontentement à propos de quelque chose."",""front"":""reprocher quelque chose à quelqu’un"",""example"":""Je ne lui reproche pas son erreur."",""original_front"":""reprocher (qqch à qqn)"",""source_collection"":""Édito B1""}",reprocher quelque chose a quelqu’un,vocab.md,2026-08-24T15:44:29.636877+00:00,2026-08-31T14:21:10.556244+00:00,[]
28560b45bdc5432791103e8bbaa6d4eb,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,s’approcher de,Venir plus près de quelqu’un ou de quelque chose.,Le chien s’est approché de la porte.,,,,"{""back"":""Venir plus près de quelqu’un ou de quelque chose."",""front"":""s’approcher de"",""example"":""Le chien s’est approché de la porte."",""original_front"":""s'approcher (de)"",""source_collection"":""Édito B1""}",s’approcher de,vocab.md,2026-08-24T15:44:29.620132+00:00,2026-08-31T14:21:10.473638+00:00,[]
b4d8e4bf5acb4876bbdc9960c1e40993,108648163,5e1580da351246dab91d0a4c915a5bda,French::Édito B1::Unité 2,vocab,une bonne idée,"Proposition judicieuse, pertinente. *Au pluriel : « de bonnes idées » — voir la règle des → de.*",,,,,"{""back"":""Proposition judicieuse, pertinente. *Au pluriel : « de bonnes idées » — voir la règle des → de.*"",""front"":""une bonne idée"",""source_collection"":""Édito B1""}",une bonne idee,vocab.md,2026-08-24T15:44:29.581508+00:00,2026-08-31T13:53:27.067218+00:00,[]
